Nelly,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,2gBjLmx6zQnFGQJCAQpRgw,77,309127
DEV,spotify:artist:7Ip2u3e5Nv6fFb5xyIHxEE,7Ip2u3e5Nv6fFb5xyIHxEE,68,127771
Dj Laz,spotify:artist:5REF3rMSUd6bSRwgV09dzQ,5REF3rMSUd6bSRwgV09dzQ,46,6319
Sean Paul,spotify:artist:3Isy6kedDrgPYoTS1dazA9,3Isy6kedDrgPYoTS1dazA9,80,815710
Kevin Rudolf,spotify:artist:0Chxmm4XMM87mJOHvyiUzL,0Chxmm4XMM87mJOHvyiUzL,59,39753
Tim McGraw,spotify:artist:6roFdX1y5BYSbp60OTJWMd,6roFdX1y5BYSbp60OTJWMd,78,358152
Toby Keith,spotify:artist:2bA6fzP0lMAQ4kz6CF61w8,2bA6fzP0lMAQ4kz6CF61w8,74,297710
Keith Urban,spotify:artist:0u2FHSq3ln94y5Q57xazwf,0u2FHSq3ln94y5Q57xazwf,76,357665
Trace Adkins,spotify:artist:79FMDwzZQxHgSkIYBl3ODU,79FMDwzZQxHgSkIYBl3ODU,64,91063
Gary Allan,spotify:artist:37W8SKV5Vc8lcGtdyWCA5m,37W8SKV5Vc8lcGtdyWCA5m,66,70107
Brooks & Dunn,spotify:artist:0XKOBt59crntr7HQXXO8Yz,0XKOBt59crntr7HQXXO8Yz,67,94534
Lonestar,spotify:artist:3qbnxnvUqR14MJ9g8QwZJK,3qbnxnvUqR14MJ9g8QwZJK,61,42978
Kenny Chesney,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,3grHWM9bx2E9vwJCdlRv9O,78,443494
Alan Jackson,spotify:artist:4mxWe1mtYIYfP040G38yvS,4mxWe1mtYIYfP040G38yvS,73,232572
Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,0BvkDsjIUla7X0k6CSWh1I,84,834877
Gloriana,spotify:artist:5RjqSn7vYk8Qb9GeLWRRhB,5RjqSn7vYk8Qb9GeLWRRhB,61,58610
I LOVE MAKONNEN,spotify:artist:3aGFCoR8xGN6DKwvdzeSja,3aGFCoR8xGN6DKwvdzeSja,75,40884
OB OBrien,spotify:artist:4thGcsymOK5oc43gJVtAqZ,4thGcsymOK5oc43gJVtAqZ,64,4613
PARTYNEXTDOOR,spotify:artist:2HPaUgqeutzr3jx5a9WyDV,2HPaUgqeutzr3jx5a9WyDV,81,125960
Milky Chance,spotify:artist:1hzfo8twXdOegF3xireCYs,1hzfo8twXdOegF3xireCYs,81,277655
Lilly Wood and The Prick,spotify:artist:50OApTJurDusIo9dGTqSU4,50OApTJurDusIo9dGTqSU4,82,93592
Marlon Roudette,spotify:artist:2R1QrQqWuw3IjoP5dXRFjt,2R1QrQqWuw3IjoP5dXRFjt,77,64966
London Grammar,spotify:artist:3Bd1cgCjtCI32PYvDC3ynO,3Bd1cgCjtCI32PYvDC3ynO,77,306271
Kyla La Grange,spotify:artist:6KcmUwBzfwLaYxdfIboqcp,6KcmUwBzfwLaYxdfIboqcp,72,18315
Robin Schulz,spotify:artist:3t5xRXzsuZmMDkQzgOX35S,3t5xRXzsuZmMDkQzgOX35S,85,132490
Cris Cab,spotify:artist:7vWBZm3sQ8yQvfV4nXxHXK,7vWBZm3sQ8yQvfV4nXxHXK,64,39782
Alle Farben,spotify:artist:61ipISvUVa5LkJlKZnm3Oo,61ipISvUVa5LkJlKZnm3Oo,66,32360
Gabriel Rios,spotify:artist:0pF1TxZmwCJ3gGpkBQwdtT,0pF1TxZmwCJ3gGpkBQwdtT,69,14297
Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,2kucQ9jQwuD8jWdtR9Ef38,81,124953
Dan + Shay,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,7z5WFjZAIYejWy0NI5lv4T,67,34078
Eric Paslay,spotify:artist:4TONBKcqVR1LmPdfJxvkMU,4TONBKcqVR1LmPdfJxvkMU,66,14933
Frankie Ballard,spotify:artist:0dvKgSdNB2U1gfp6ZcekYi,0dvKgSdNB2U1gfp6ZcekYi,66,14930
Cole Swindell,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,1mfDfLsMxYcOOZkzBxvSVW,71,28915
Canaan Smith,spotify:artist:0q2lY1ZzFckzciuoMtUvck,0q2lY1ZzFckzciuoMtUvck,63,5475
Maddie & Tae,spotify:artist:34bhyY8jfKez7uKakMfy4y,34bhyY8jfKez7uKakMfy4y,63,15061
Scotty McCreery,spotify:artist:6ZV6lGY0prbqpTD0Md8i29,6ZV6lGY0prbqpTD0Md8i29,66,105364
Kacey Musgraves,spotify:artist:70kkdajctXSbqSMJbQO424,70kkdajctXSbqSMJbQO424,69,78491
Jon Pardi,spotify:artist:4MoAOfV4ROWofLG3a3hhBN,4MoAOfV4ROWofLG3a3hhBN,63,16179
RaeLynn,spotify:artist:5dMnvpYEfXvSexjwnSRH5n,5dMnvpYEfXvSexjwnSRH5n,65,13431
The Swon Brothers,spotify:artist:1nf0nRF0W4ybnJdda00pKY,1nf0nRF0W4ybnJdda00pKY,60,8573
Selena Gomez,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,0C8ZW7ezQVs4URX5aX7Kqx,86,954604
The Cheetah Girls,spotify:artist:4ntkql3f3ect7NDRUJ7aAY,4ntkql3f3ect7NDRUJ7aAY,55,35600
Jordan Pruitt,spotify:artist:1JfkqBTXs6VC3JZ7RJNu7h,1JfkqBTXs6VC3JZ7RJNu7h,44,7926
Disclosure,spotify:artist:6nS5roXSAGhTGr34W6n7Et,6nS5roXSAGhTGr34W6n7Et,81,557485
SBTRKT,spotify:artist:1O10apSOoAPjOu6UhUNmeI,1O10apSOoAPjOu6UhUNmeI,72,288527
AlunaGeorge,spotify:artist:2VAnyOxzJuSAj7XIuEOT38,2VAnyOxzJuSAj7XIuEOT38,77,86966
Julio Bashmore,spotify:artist:0WAZJYudbUpl0EOjvdrnRG,0WAZJYudbUpl0EOjvdrnRG,55,24923
Jamie xx,spotify:artist:7A0awCXkE1FtSU8B0qwOJQ,7A0awCXkE1FtSU8B0qwOJQ,69,83346
Bondax,spotify:artist:4qobOrZpdUri80gScwsHfs,4qobOrZpdUri80gScwsHfs,62,40712
James Blake,spotify:artist:53KwLdlmrlCelAZMaLVZqU,53KwLdlmrlCelAZMaLVZqU,73,322689
Joy Orbison,spotify:artist:0aIpJqqTLf683ojWREc5lg,0aIpJqqTLf683ojWREc5lg,44,8475
Burial,spotify:artist:0uCCBpmg6MrPb1KY2msceF,0uCCBpmg6MrPb1KY2msceF,59,70926
Jacques Greene,spotify:artist:0ygIgsjUzKivFgxgjQ9iV9,0ygIgsjUzKivFgxgjQ9iV9,52,17737
Sampha,spotify:artist:2WoVwexZuODvclzULjPQtm,2WoVwexZuODvclzULjPQtm,65,32419
Jack Dixon,spotify:artist:1cqhrS2tHbExtItWZjjYt8,1cqhrS2tHbExtItWZjjYt8,30,712
XXXY,spotify:artist:1m6ICN9lVefrT3WqyB4W1Y,1m6ICN9lVefrT3WqyB4W1Y,39,5780
FaltyDL,spotify:artist:1qykxtFM9KoTti5y3xV1uk,1qykxtFM9KoTti5y3xV1uk,44,6680
Dark Sky,spotify:artist:0v4wes9SAGLHTzBDcFen8n,0v4wes9SAGLHTzBDcFen8n,20,49
Koreless,spotify:artist:3TsEEdpuuCN1G0dPxV4uOA,3TsEEdpuuCN1G0dPxV4uOA,48,10578
Totally Enormous Extinct Dinosaurs,spotify:artist:0g3NiCRhEv7M4SEDMrpItN,0g3NiCRhEv7M4SEDMrpItN,61,85842
Carrie Underwood,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,4xFUf1FHVy696Q1JQZMTRj,78,539178
Sara Evans,spotify:artist:7qvsLYsYP0MHD7jkdv6DAG,7qvsLYsYP0MHD7jkdv6DAG,62,76819
Sugarland,spotify:artist:0hYxQe3AK5jBPCr5MumLHD,0hYxQe3AK5jBPCr5MumLHD,63,124209
Martina McBride,spotify:artist:3P33qFNGBVXl86yQYWspFj,3P33qFNGBVXl86yQYWspFj,61,69092
The Band Perry,spotify:artist:75FnCoo4FBxH5K1Rrx0k5A,75FnCoo4FBxH5K1Rrx0k5A,68,238492
Jessica Andrews,spotify:artist:5rNhVm2CnqiO5Lv4Dt2lck,5rNhVm2CnqiO5Lv4Dt2lck,42,4479
Gretchen Wilson,spotify:artist:0IdYRFTswLdsGwSnzOaGNF,0IdYRFTswLdsGwSnzOaGNF,56,27410
5 Seconds Of Summer,spotify:artist:5Rl15oVamLq7FbSb0NNBNy,5Rl15oVamLq7FbSb0NNBNy,84,1067762
At Sunset,spotify:artist:1P9xt37dhdkLJ9wKGhmCHI,1P9xt37dhdkLJ9wKGhmCHI,24,2282
Before You Exit,spotify:artist:64NYWpxh4HgzMb1SwCCjMw,64NYWpxh4HgzMb1SwCCjMw,49,28547
R5,spotify:artist:5aptPwTkTKmlPx6csmNJLA,5aptPwTkTKmlPx6csmNJLA,67,168206
Austin Mahone,spotify:artist:04abdnqPQe2N4fjztDea6z,04abdnqPQe2N4fjztDea6z,69,349636
IM5,spotify:artist:4TEgsvmXwYmqRAoxyo4Wb9,4TEgsvmXwYmqRAoxyo4Wb9,44,9334
Jacob Whitesides,spotify:artist:05tyvnDgYMhgagYbUx9td4,05tyvnDgYMhgagYbUx9td4,60,48081
Abigail Breslin,spotify:artist:2hN9nVVL9iuORfpeyqcurn,2hN9nVVL9iuORfpeyqcurn,38,1301
After Romeo,spotify:artist:6RiOwCxwZk8dVKKNTOfTcV,6RiOwCxwZk8dVKKNTOfTcV,28,3155
Masketta Fall,spotify:artist:11chmyejrrXloeSBF6ZjWt,11chmyejrrXloeSBF6ZjWt,38,1566
Heffron Drive,spotify:artist:5xQdu6vJP6leBN2eZTxIci,5xQdu6vJP6leBN2eZTxIci,43,8146
Midnight Red,spotify:artist:4zkg0pRNAYeYLFEVcVrvA5,4zkg0pRNAYeYLFEVcVrvA5,49,13105
Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,3TVXtAsR1Inumwj472S9r4,100,3211266
G-Eazy,spotify:artist:02kJSzxNuaWGqwubyUba0Z,02kJSzxNuaWGqwubyUba0Z,82,312458
Jhene Aiko,spotify:artist:5ZS223C6JyBfXasXxrRqOk,5ZS223C6JyBfXasXxrRqOk,82,277862
Mark Ronson,spotify:artist:3hv9jJF3adDNsBSIQDqcjp,3hv9jJF3adDNsBSIQDqcjp,90,168382
Markov Defect,spotify:artist:0wtAtz988alqiYMWyFMWWt,0wtAtz988alqiYMWyFMWWt,34,116
Beissoul,spotify:artist:4sLcz65TUO1UtOg0i96Kqo,4sLcz65TUO1UtOg0i96Kqo,12,12
Florida Jesse,spotify:artist:0dMgK7ZOM06DEGtNvRhOsV,0dMgK7ZOM06DEGtNvRhOsV,11,6
Blake Shelton,spotify:artist:1UTPBmNbXNTittyMJrNkvw,1UTPBmNbXNTittyMJrNkvw,79,857635
Trey Songz,spotify:artist:2iojnBLj0qIMiKPvVhLnsH,2iojnBLj0qIMiKPvVhLnsH,85,868277
Marques Houston,spotify:artist:1goOx6gnQdUllLfSMsL4Rt,1goOx6gnQdUllLfSMsL4Rt,53,31520
Keyshia Cole,spotify:artist:1vfezMIyCr4XUdYRaKIKi3,1vfezMIyCr4XUdYRaKIKi3,69,133043
R. Kelly,spotify:artist:2mxe0TnaNL039ysAj51xPQ,2mxe0TnaNL039ysAj51xPQ,81,393265
Avant,spotify:artist:0AunegKKH2ys98aLxq8G1A,0AunegKKH2ys98aLxq8G1A,63,64059
Ginuwine,spotify:artist:7r8RF1tN2A4CiGEplkp1oP,7r8RF1tN2A4CiGEplkp1oP,69,100970
Tinashe,spotify:artist:0NIIxcxNHmOoyBx03SfTCD,0NIIxcxNHmOoyBx03SfTCD,80,102833
August Alsina,spotify:artist:19Fi1Rj7kk8kyiwxpXy3yM,19Fi1Rj7kk8kyiwxpXy3yM,77,218617
Adrian Marcel,spotify:artist:0tqGegfp4LA38TZ807OdzM,0tqGegfp4LA38TZ807OdzM,62,24270
Jasmine V,spotify:artist:3vskr7Z0TqgoYUi1iLnhy8,3vskr7Z0TqgoYUi1iLnhy8,56,17389
Teyana Taylor,spotify:artist:4ULO7IGI3M2bo0Ap7B9h8a,4ULO7IGI3M2bo0Ap7B9h8a,65,40096
SoMo,spotify:artist:5AtWO8IEnjhRLzaVVQxFUs,5AtWO8IEnjhRLzaVVQxFUs,71,128878
Kehlani,spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,0cGUm45nv7Z6M6qdXYQGTX,53,5746
Sonyae Elise,spotify:artist:57SI9O6izEzHGTpvJ6auv8,57SI9O6izEzHGTpvJ6auv8,29,519
Devyn Rose,spotify:artist:2RIS2A8CoXFB2BcCBTwYq0,2RIS2A8CoXFB2BcCBTwYq0,28,240
Chris Lawrence,spotify:artist:5JHp0iTt1djzZRCxWVnTl1,5JHp0iTt1djzZRCxWVnTl1,18,83
Sharaya J,spotify:artist:6Z4puj0KYgtcxJrVXKmvBX,6Z4puj0KYgtcxJrVXKmvBX,41,1248
Propane Da Ghost,spotify:artist:3ajUgKOvtE7rcKXlgIzoSh,3ajUgKOvtE7rcKXlgIzoSh,12,13
History In The Making,spotify:artist:4m2NSZVKQZzRfyU9dIykKl,4m2NSZVKQZzRfyU9dIykKl,11,46
Maejor,spotify:artist:3XcCT5MPlQPWFTJyzXbfuX,3XcCT5MPlQPWFTJyzXbfuX,59,1170
Luke Christopher,spotify:artist:787bCXOIvGeBw0Bc4kEjhD,787bCXOIvGeBw0Bc4kEjhD,40,2477
Sevyn Streeter,spotify:artist:6If57j6e3TXXk0HiLcIZca,6If57j6e3TXXk0HiLcIZca,67,53248
DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,0QHgL1lAIqAw0HtD7YldmP,76,328768
DJ Drama,spotify:artist:5oNgAs7j5XcBMzWv3HAnHG,5oNgAs7j5XcBMzWv3HAnHG,63,96210
Plies,spotify:artist:3jksrX4oBklxR78ft8gv3j,3jksrX4oBklxR78ft8gv3j,64,58431
Young Dro,spotify:artist:3ZooCJzNMTLpmJaIRUEorI,3ZooCJzNMTLpmJaIRUEorI,61,25920
2 Chainz,spotify:artist:17lzZA2AlOHwCwFALHttmp,17lzZA2AlOHwCwFALHttmp,87,547895
Swizz Beatz,spotify:artist:2cADQgiLMjNhbsfeN52Bf3,2cADQgiLMjNhbsfeN52Bf3,68,15013
Rocko,spotify:artist:0T5OJgMVjKIX3b3W3ekqOl,0T5OJgMVjKIX3b3W3ekqOl,60,30963
Waka Flocka Flame,spotify:artist:6f4XkbvYlXMH0QgVRzW0sM,6f4XkbvYlXMH0QgVRzW0sM,75,234012
Coldplay,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,4gzpq5DPGxSnKTe4SA8HAU,91,3911680
Travis,spotify:artist:3bUwxJgNakzYKkqAVgZLlh,3bUwxJgNakzYKkqAVgZLlh,65,106238
Thirteen Senses,spotify:artist:766wIvoqqGrjRDnExOjJls,766wIvoqqGrjRDnExOjJls,51,13641
Starsailor,spotify:artist:0G8zjE6SsFTlbglCkU8pm3,0G8zjE6SsFTlbglCkU8pm3,53,27239
Athlete,spotify:artist:6C0JkmxU2cgkVzotHJgfW7,6C0JkmxU2cgkVzotHJgfW7,53,22612
Muse,spotify:artist:12Chz98pHFMPJEknJQMWvI,12Chz98pHFMPJEknJQMWvI,84,1481330
Doves,spotify:artist:0LVrQUinPUBFvVD5pLqmWY,0LVrQUinPUBFvVD5pLqmWY,58,41911
Elbow,spotify:artist:0TJB3EE2efClsYIDQ8V2Jk,0TJB3EE2efClsYIDQ8V2Jk,64,133897
The Killers,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,0C0XlULifJtAgn6ZNCW2eu,82,1125650
Radiohead,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,4Z8W4fKeB5YxbusRsdQVPb,81,1038072
Stereophonics,spotify:artist:21UJ7PRWb3Etgsu99f8yo8,21UJ7PRWb3Etgsu99f8yo8,67,153044
Oasis,spotify:artist:2DaxqgrOhkeH0fpeiQq2f4,2DaxqgrOhkeH0fpeiQq2f4,80,534872
Richard Ashcroft,spotify:artist:1HGTHrRQkw0BtevSo1jucU,1HGTHrRQkw0BtevSo1jucU,55,24807
Feeder,spotify:artist:0ZZr6Y49NZWRJc0uCwqpMR,0ZZr6Y49NZWRJc0uCwqpMR,56,22198
Editors,spotify:artist:6e9wIFWhBPHLE9bXK8gtBI,6e9wIFWhBPHLE9bXK8gtBI,64,131474
The Verve,spotify:artist:2cGwlqi3k18jFpUyTrsR84,2cGwlqi3k18jFpUyTrsR84,71,170803
Alesso,spotify:artist:4AVFqumd2ogHFlRbKIjp1t,4AVFqumd2ogHFlRbKIjp1t,86,330034
Avicii,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,1vCWHaC5f2uS3yhpwWbIA6,91,3779094
Hardwell,spotify:artist:6BrvowZBreEkXzJQMpL174,6BrvowZBreEkXzJQMpL174,81,708521
Sebastian Ingrosso,spotify:artist:6hyMWrxGBsOx6sWcVj1DqP,6hyMWrxGBsOx6sWcVj1DqP,71,174999
Otto Knows,spotify:artist:5fahUm8t5c0GIdeTq0ZaG8,5fahUm8t5c0GIdeTq0ZaG8,67,106060
Afrojack,spotify:artist:4D75GcNG95ebPtNvoNVXhz,4D75GcNG95ebPtNvoNVXhz,80,433886
Zedd,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,2qxJFvFYMEDqd7ui6kSAcq,88,532975
Swedish House Mafia,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,1h6Cn3P4NGzXbaXidqURXs,77,1494370
Steve Angello,spotify:artist:4FqPRilb0Ja0TKG3RS3y4s,4FqPRilb0Ja0TKG3RS3y4s,66,91349
Nicky Romero,spotify:artist:5ChF3i92IPZHduM7jN3dpg,5ChF3i92IPZHduM7jN3dpg,75,271826
CAZZETTE,spotify:artist:1IELhvOMg5VQlU7syRm6CS,1IELhvOMg5VQlU7syRm6CS,74,149573
Becky G,spotify:artist:4obzFoKoKRHIphyHzJ35G3,4obzFoKoKRHIphyHzJ35G3,78,316998
Jake Miller,spotify:artist:3gggmBN0erstm3YJvEGe3t,3gggmBN0erstm3YJvEGe3t,63,80121
Jack & Jack,spotify:artist:1INuLZXjjVbcJRyWvD1iSq,1INuLZXjjVbcJRyWvD1iSq,73,148896
The Janoskians,spotify:artist:5PP8syQrThERevdtvBZX60,5PP8syQrThERevdtvBZX60,60,77860
Bonnie McKee,spotify:artist:7dtJROxWQe3fxxF5t7o67N,7dtJROxWQe3fxxF5t7o67N,54,19092
James Newton Howard,spotify:artist:2M4eNCvV3CJUswavkhAQg2,2M4eNCvV3CJUswavkhAQg2,77,85404
Alan Silvestri,spotify:artist:0Xk15jHKly4c3AhPr5vjoA,0Xk15jHKly4c3AhPr5vjoA,66,41167
James Horner,spotify:artist:3PhL2Vdao2v8SS8AptuhAr,3PhL2Vdao2v8SS8AptuhAr,72,84532
Alexandre Desplat,spotify:artist:71jzN72g8qWMCMkWC5p1Z0,71jzN72g8qWMCMkWC5p1Z0,76,72373
Thomas Newman,spotify:artist:1csBgT42N4pPPs1HJhxXIK,1csBgT42N4pPPs1HJhxXIK,69,64098
Hans Zimmer,spotify:artist:0YC192cP3KPCRWx8zr8MfZ,0YC192cP3KPCRWx8zr8MfZ,81,467552
Brian Tyler,spotify:artist:109FvbnDVNag1UcJDVpFlr,109FvbnDVNag1UcJDVpFlr,62,24527
Danny Elfman,spotify:artist:5qBZETtyzfYnXOobDXbmcD,5qBZETtyzfYnXOobDXbmcD,71,72200
John Debney,spotify:artist:7mCsyzq823cXJ5puxUN3aJ,7mCsyzq823cXJ5puxUN3aJ,53,5842
Klaus Badelt,spotify:artist:03GruNQP8X25PCoWzdvIGZ,03GruNQP8X25PCoWzdvIGZ,65,42244
Michael Giacchino,spotify:artist:4kLvhMAuCloLxoP1aVM7Lr,4kLvhMAuCloLxoP1aVM7Lr,64,42645
Howard Shore,spotify:artist:0OcclcP5o8VKH2TRqSY2A7,0OcclcP5o8VKH2TRqSY2A7,71,80166
John Williams,spotify:artist:3dRfiJ2650SZu6GbydcHNb,3dRfiJ2650SZu6GbydcHNb,76,151657
Jerry Goldsmith,spotify:artist:7t8q7ikEtcPNtoaKAm9Vu6,7t8q7ikEtcPNtoaKAm9Vu6,59,14853
Harry Gregson-Williams,spotify:artist:1BxqJ6pOCi8mkSjCbFYjpW,1BxqJ6pOCi8mkSjCbFYjpW,63,31104
John Ottman,spotify:artist:6uhyakkTnWoxbEKn9pIc6V,6uhyakkTnWoxbEKn9pIc6V,48,3301
Dario Marianelli,spotify:artist:0s1ec6aPpRZ4DCj15w1EFg,0s1ec6aPpRZ4DCj15w1EFg,63,16176
Mark Isham,spotify:artist:5qlzaXu4riV8YLrL97cwyI,5qlzaXu4riV8YLrL97cwyI,56,5674
Marco Beltrami,spotify:artist:7yAPsqNhqqsTGsuOSZJg0i,7yAPsqNhqqsTGsuOSZJg0i,51,3610
Randy Edelman,spotify:artist:3shMd6Vll0mOcviQ3hrk8m,3shMd6Vll0mOcviQ3hrk8m,47,8014
Nicholas Hooper,spotify:artist:6S9bLkEZSVIcY18RNcNG50,6S9bLkEZSVIcY18RNcNG50,56,14391
Brad Paisley,spotify:artist:13YmWQJFwgZrd4bf5IjMY4,13YmWQJFwgZrd4bf5IjMY4,76,409816
Maddie & Tae,spotify:artist:34bhyY8jfKez7uKakMfy4y,34bhyY8jfKez7uKakMfy4y,63,15061
Danielle Bradbery,spotify:artist:5iqStkZi6QmG8sgQZQrfGN,5iqStkZi6QmG8sgQZQrfGN,54,16792
Chase Bryant,spotify:artist:7io3MyhMxDZoBYXp4rlRFA,7io3MyhMxDZoBYXp4rlRFA,61,2391
Brothers Osborne,spotify:artist:39NR3AUhpbbqKM33vWn2fp,39NR3AUhpbbqKM33vWn2fp,56,3067
Usher,spotify:artist:23zg3TcAtWQy7J6upgbUnj,23zg3TcAtWQy7J6upgbUnj,89,2282900
Ashanti,spotify:artist:5rkVyNGXEgeUqKkB5ccK83,5rkVyNGXEgeUqKkB5ccK83,72,97905
Craig David,spotify:artist:2JyWXPbkqI5ZJa3gwqVa0c,2JyWXPbkqI5ZJa3gwqVa0c,67,113059
Eamon,spotify:artist:1y20PpXw0yeuJ1avCD0Ob9,1y20PpXw0yeuJ1avCD0Ob9,57,19053
Brandy,spotify:artist:05oH07COxkXKIMt6mIPRee,05oH07COxkXKIMt6mIPRee,68,125791
O.T. Genasis,spotify:artist:1Zatb2YN4erBOoSivOXc0o,1Zatb2YN4erBOoSivOXc0o,72,27780
Mally Mall,spotify:artist:2F4vlQrJakgfJhEW93DFcZ,2F4vlQrJakgfJhEW93DFcZ,62,3548
Boosie Badazz,spotify:artist:6z7xFFHxYkE9t8bwIF0Bvg,6z7xFFHxYkE9t8bwIF0Bvg,71,11812
Keith Urban,spotify:artist:0u2FHSq3ln94y5Q57xazwf,0u2FHSq3ln94y5Q57xazwf,76,357665
Schoolboy Q,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,5IcR3N7QB1j6KBL8eImZ8m,84,390318
Ab-Soul,spotify:artist:0g9vAlRPK9Gt3FKCekk4TW,0g9vAlRPK9Gt3FKCekk4TW,69,79215
Dom Kennedy,spotify:artist:3s8alQfNnY0roAHaJh7Xxt,3s8alQfNnY0roAHaJh7Xxt,64,31594
Jay Rock,spotify:artist:28ExwzUQsvgJooOI0X1mr3,28ExwzUQsvgJooOI0X1mr3,71,32357
Freddie Gibbs,spotify:artist:0Y4inQK6OespitzD6ijMwb,0Y4inQK6OespitzD6ijMwb,68,33033
Black Hippy,spotify:artist:7a9KRWdaSZktpGGnWndzbC,7a9KRWdaSZktpGGnWndzbC,52,23009
Pac Div,spotify:artist:5504Qqp7s40bqBqzWMEByl,5504Qqp7s40bqBqzWMEByl,50,12504
Smoke Dza,spotify:artist:3kf0gOpxWtkyeMNJVDQPtd,3kf0gOpxWtkyeMNJVDQPtd,56,23829
Casey Veggies,spotify:artist:0uFc6StTmJBvdHPZFDkdJy,0uFc6StTmJBvdHPZFDkdJy,61,25602
MellowHype,spotify:artist:5CCrgHVEWtg8YTEn1UaYug,5CCrgHVEWtg8YTEn1UaYug,55,50512
Tyler, The Creator,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,4V8LLVI7PbaPR0K2TGSxFF,76,388081
Danny Brown,spotify:artist:7aA592KWirLsnfb5ulGWvU,7aA592KWirLsnfb5ulGWvU,70,97237
Nipsey Hussle,spotify:artist:0EeQBlQJFiAfJeVN2vT9s0,0EeQBlQJFiAfJeVN2vT9s0,67,36637
Earl Sweatshirt,spotify:artist:3A5tHz1SfngyOZM2gItYKu,3A5tHz1SfngyOZM2gItYKu,77,128457
Big K.R.I.T.,spotify:artist:0CKa42Jqrc9fSFbDjePaXP,0CKa42Jqrc9fSFbDjePaXP,71,77052
Odd Future,spotify:artist:5xpkLC1MxiPRiIJUDEzuVm,5xpkLC1MxiPRiIJUDEzuVm,60,151849
Curren$y,spotify:artist:6X8WdFjrNhXATMDSs26aCc,6X8WdFjrNhXATMDSs26aCc,67,77725
Fergie,spotify:artist:3r17AfJCCUqC9Lf0OAc73G,3r17AfJCCUqC9Lf0OAc73G,79,206129
The Pussycat Dolls,spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ,6wPhSqRtPu1UhRCDX5yaDJ,72,186695
Christina Milian,spotify:artist:4eAOcbAXIF4BmbN6E1QIlw,4eAOcbAXIF4BmbN6E1QIlw,63,29329
Alicia Keys,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,3DiDSECUqqY1AuBP8qtaIa,82,725224
Destiny's Child,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,1Y8cdNmUJH7yBTd9yOvr5i,76,291996
Lee Brice,spotify:artist:5Zq7R5qmi58ByYyBQTlNuk,5Zq7R5qmi58ByYyBQTlNuk,75,182127
Josh Thompson,spotify:artist:4BuyNtIXCdb4fHesOdR3io,4BuyNtIXCdb4fHesOdR3io,55,13057
Lady Antebellum,spotify:artist:32WkQRZEVKSzVAAYqukAEA,32WkQRZEVKSzVAAYqukAEA,76,693961
Dej Loaf,spotify:artist:7kFfY4UjNdNyaeUgLIEbIF,7kFfY4UjNdNyaeUgLIEbIF,74,35258
Tee Flii,spotify:artist:1pCVxwkdixCeBPTboRZIi2,1pCVxwkdixCeBPTboRZIi2,64,11760
Tre Mackin,spotify:artist:2nG5MgpKdFwKjizUwtcXbQ,2nG5MgpKdFwKjizUwtcXbQ,19,26
Trev Rich,spotify:artist:3OeXcyUgJ6YidLEOTqwfFo,3OeXcyUgJ6YidLEOTqwfFo,20,109
Soulja King,spotify:artist:58DcZrVmkt3ZXTbeKJoEEQ,58DcZrVmkt3ZXTbeKJoEEQ,54,906
Lil Soulja,spotify:artist:0l7v3E8YARIiMNL9KQeDkh,0l7v3E8YARIiMNL9KQeDkh,14,25
L-T Terror,spotify:artist:4vLQPYlDHhPcfq2xeStESP,4vLQPYlDHhPcfq2xeStESP,18,139
Ella Henderson,spotify:artist:7nDsS0l5ZAzMedVRKPP8F1,7nDsS0l5ZAzMedVRKPP8F1,80,121034
Leah McFall,spotify:artist:0TPCAiL47d77TFdFLqsjCw,0TPCAiL47d77TFdFLqsjCw,38,2248
Sam Bailey,spotify:artist:5o61gIxxfbohs0sm3B88d6,5o61gIxxfbohs0sm3B88d6,47,9015
James Arthur,spotify:artist:4IWBUUAFIplrNtaOHcJPRM,4IWBUUAFIplrNtaOHcJPRM,69,144576
Kitty Brucknell,spotify:artist:1tjeucIlDKWPOp9VkzEAqA,1tjeucIlDKWPOp9VkzEAqA,17,125
